year,region,group,channel,spend,packs,spendYoy,population,perResident,populationBasis,missingSpendCells,missingPackCells,months
2020,170,antifungals,direct,601977.31,4141.0,-0.3172913550131666,553254,1.0880668011437786,"ISTAT POSAS, January 1",4,4,12
2020,180,antibiotics,convenzionata,22531666.013851713,2814957.0,-0.24535525303282144,1894110,11.895648095333277,"ISTAT POSAS, January 1",219,219,12
2020,180,antibiotics,direct,5269302.23,634624.0,-0.005992830901055808,1894110,2.781940980196504,"ISTAT POSAS, January 1",81,81,12
2020,180,antifungals,convenzionata,3363691.6569,159071.0,-0.10232014113312005,1894110,1.775869224543453,"ISTAT POSAS, January 1",51,51,12
2020,180,antifungals,direct,3636449.41,20075.0,-0.0950007379212549,1894110,1.9198723463790384,"ISTAT POSAS, January 1",1,1,12
2020,190,antibiotics,convenzionata,46090065.136259034,5372868.0,-0.21791226172631095,4875290,9.45380995515324,"ISTAT POSAS, January 1",248,248,12
2020,190,antibiotics,direct,15014761.78,1846398.0,0.016642266639454662,4875290,3.079767927651483,"ISTAT POSAS, January 1",65,65,12
2020,190,antifungals,convenzionata,6777861.4250566,332106.0,-0.13885264674265524,4875290,1.3902478468063644,"ISTAT POSAS, January 1",49,49,12
2020,190,antifungals,direct,5210110.74,43893.0,-0.3565504175461222,4875290,1.0686770920293973,"ISTAT POSAS, January 1",4,4,12
2020,200,antibiotics,convenzionata,11627481.420087948,1328514.0,-0.22424598104431842,1611621,7.214774081553882,"ISTAT POSAS, January 1",246,246,12
2020,200,antibiotics,direct,3787136.26,725077.0,-0.05157670388557824,1611621,2.3498925988182084,"ISTAT POSAS, January 1",80,80,12
2020,200,antifungals,convenzionata,1705245.52061,103108.0,-0.06704761864927278,1611621,1.0580933858580894,"ISTAT POSAS, January 1",55,55,12
2020,200,antifungals,direct,3157155.32,19994.0,-0.1818440763677733,1611621,1.9589936591791741,"ISTAT POSAS, January 1",4,4,12
2021,000,antibiotics,convenzionata,451430075.4516473,54378258.0,-0.05386711155082285,59236213,7.620846313245029,"ISTAT POSAS, January 1",0,0,12
2021,000,antibiotics,direct,202375451.2,23016011.0,-0.04661344952679477,59236213,3.4164144017781823,"ISTAT POSAS, January 1",0,0,12
2021,000,antifungals,convenzionata,50616716.409525655,2699760.0,-0.027206427168339983,59236213,0.85448940514691,"ISTAT POSAS, January 1",0,0,12
2021,000,antifungals,direct,95998714.15,772016.0,-0.016943438617931374,59236213,1.6206085650681283,"ISTAT POSAS, January 1",0,0,12
2021,010,antibiotics,convenzionata,23467970.360296212,2817995.0,-0.07251807957864224,4274945,5.489654337142633,"ISTAT POSAS, January 1",0,0,12
2021,010,antibiotics,direct,15003361.59,2161163.0,-0.13923930608752846,4274945,3.509603419459198,"ISTAT POSAS, January 1",0,0,12
2021,010,antifungals,convenzionata,3110444.0320716,178381.0,-0.004689013219247778,4274945,0.7275986081859767,"ISTAT POSAS, January 1",0,0,12
2021,010,antifungals,direct,6303826.53,65140.0,-0.06256295390520632,4274945,1.4745982767029753,"ISTAT POSAS, January 1",0,0,12
2021,020,antibiotics,convenzionata,603676.642387116,70407.0,-0.11356398813517478,124089,4.864868299261949,"ISTAT POSAS, January 1",0,0,12
2021,020,antibiotics,direct,437815.81,86083.0,0.11759129839814976,124089,3.528240295271942,"ISTAT POSAS, January 1",0,0,12
2021,020,antifungals,convenzionata,66568.1528831,3221.0,-0.007794504847140531,124089,0.5364549064228095,"ISTAT POSAS, January 1",0,0,12
2021,020,antifungals,direct,56650.93,2064.0,-0.022673768856566058,124089,0.45653466463586617,"ISTAT POSAS, January 1",0,0,12
2021,030,antibiotics,convenzionata,52973271.62589585,6389633.0,-0.10267396612912447,9981554,5.307116669999066,"ISTAT POSAS, January 1",0,0,12
2021,030,antibiotics,direct,27106286.67,4526059.0,-0.0208119883128453,9981554,2.7156379327307154,"ISTAT POSAS, January 1",0,0,12
2021,030,antifungals,convenzionata,5621457.471832578,312656.0,-0.0026740814602047853,9981554,0.5631845974917912,"ISTAT POSAS, January 1",0,0,12
2021,030,antifungals,direct,16598204.24,123482.0,0.13984219189601882,9981554,1.6628877868115526,"ISTAT POSAS, January 1",0,0,12
2021,041,antibiotics,convenzionata,1577270.9876641643,180917.0,-0.07433704556427526,534912,2.9486550828251454,"ISTAT POSAS, January 1",0,0,12
2021,041,antibiotics,direct,1410087.6,187066.0,-0.044013876964663336,534912,2.6361113603732953,"ISTAT POSAS, January 1",0,0,12
2021,041,antifungals,convenzionata,122981.4052644,7261.0,-0.11306557731123688,534912,0.22990960244750538,"ISTAT POSAS, January 1",0,0,12
2021,041,antifungals,direct,731239.38,7881.0,-0.2654553158301726,534912,1.3670274362885857,"ISTAT POSAS, January 1",0,0,12
2021,042,antibiotics,convenzionata,2854022.211880032,339020.0,-0.06547927396061169,542166,5.264111382639324,"ISTAT POSAS, January 1",0,0,12
2021,042,antibiotics,direct,1610386.39,197844.0,-0.04230226035823027,542166,2.9702828838400044,"ISTAT POSAS, January 1",0,0,12
2021,042,antifungals,convenzionata,374282.306558,21881.0,-0.02049098672306098,542166,0.6903463266933005,"ISTAT POSAS, January 1",0,0,12
2021,042,antifungals,direct,389274.25,4545.0,0.09718135392115798,542166,0.717998269902576,"ISTAT POSAS, January 1",0,0,12
2021,050,antibiotics,convenzionata,22891984.650171015,2697936.0,-0.07155536192773704,4869830,4.700776957341636,"ISTAT POSAS, January 1",0,0,12
2021,050,antibiotics,direct,21155112.78,2025890.0,-0.07193753913842925,4869830,4.344117305942918,"ISTAT POSAS, January 1",0,0,12
2021,050,antifungals,convenzionata,2765041.79618,162429.0,-0.01997882924208822,4869830,0.5677902095514628,"ISTAT POSAS, January 1",0,0,12
2021,050,antifungals,direct,10544294.06,91787.0,0.021283068600540467,4869830,2.16522836731467,"ISTAT POSAS, January 1",0,0,12
2021,060,antibiotics,convenzionata,5605220.298834977,690392.0,-0.046759421639571176,1201510,4.665146606216325,"ISTAT POSAS, January 1",0,0,12
2021,060,antibiotics,direct,4963367.07,422564.0,-0.0011004490948061303,1201510,4.130941124085526,"ISTAT POSAS, January 1",0,0,12
2021,060,antifungals,convenzionata,805285.735882,50982.0,0.029750193031840958,1201510,0.6702280762390658,"ISTAT POSAS, January 1",0,0,12
2021,060,antifungals,direct,1935616.19,16630.0,-0.33999715924278,1201510,1.610986333863222,"ISTAT POSAS, January 1",0,0,12
2021,070,antibiotics,convenzionata,8743691.147578498,1023553.0,-0.07889142375597577,1518495,5.7581296926091285,"ISTAT POSAS, January 1",0,0,12
2021,070,antibiotics,direct,7966832.78,617842.0,-0.2586773311680463,1518495,5.2465321123875945,"ISTAT POSAS, January 1",0,0,12
2021,070,antifungals,convenzionata,1155241.607717,65707.0,-0.0002495967719916755,1518495,0.7607806464407192,"ISTAT POSAS, January 1",0,0,12
2021,070,antifungals,direct,4833070.29,39674.0,-0.04207961170670146,1518495,3.1828029002400404,"ISTAT POSAS, January 1",0,0,12
2021,080,antibiotics,convenzionata,23099745.2572091,2909020.0,-0.03806608169056521,4438937,5.203891214768108,"ISTAT POSAS, January 1",0,0,12
2021,080,antibiotics,direct,17200032.45,2258364.0,0.07208508228179827,4438937,3.8748088675284196,"ISTAT POSAS, January 1",0,0,12
2021,080,antifungals,convenzionata,2592199.02239,154663.0,0.005960744555866277,4438937,0.5839684191034926,"ISTAT POSAS, January 1",0,0,12
2021,080,antifungals,direct,9900372.51,83582.0,-0.02508967404757026,4438937,2.230347605744348,"ISTAT POSAS, January 1",0,0,12
2021,090,antibiotics,convenzionata,23140089.109868664,2919422.0,-0.08515204524943516,3692865,6.266161668479261,"ISTAT POSAS, January 1",0,0,12
2021,090,antibiotics,direct,15121743.69,1181727.0,0.03104602076302787,3692865,4.094854182321856,"ISTAT POSAS, January 1",0,0,12
2021,090,antifungals,convenzionata,2464806.46362,136718.0,0.016163148987938983,3692865,0.6674510071773542,"ISTAT POSAS, January 1",0,0,12
2021,090,antifungals,direct,4595503.93,44565.0,-0.1411023704565604,3692865,1.2444278168847223,"ISTAT POSAS, January 1",0,0,12
2021,100,antibiotics,convenzionata,7298080.657224998,909035.0,-0.07956157000993011,865452,8.432681023586516,"ISTAT POSAS, January 1",0,0,12
2021,100,antibiotics,direct,5842601.15,681645.0,-0.04323821267245492,865452,6.7509245457864795,"ISTAT POSAS, January 1",0,0,12
2021,100,antifungals,convenzionata,686113.873466,38931.0,-0.05220963491542391,865452,0.7927809670160794,"ISTAT POSAS, January 1",0,0,12
2021,100,antifungals,direct,2222094.99,13561.0,-0.09549013686981626,865452,2.5675542837731036,"ISTAT POSAS, January 1",0,0,12
2021,110,antibiotics,convenzionata,13181073.093745518,1597300.0,-0.06547046680888108,1498236,8.797728190849451,"ISTAT POSAS, January 1",0,0,12
2021,110,antibiotics,direct,7063033.96,642985.0,-0.0005542659116779801,1498236,4.714233244962743,"ISTAT POSAS, January 1",0,0,12
2021,110,antifungals,convenzionata,1378293.802152076,78941.0,-0.02808950264162554,1498236,0.9199443893699497,"ISTAT POSAS, January 1",0,0,12
2021,110,antifungals,direct,2088918.52,20267.0,-0.03819574949645696,1498236,1.3942519870033827,"ISTAT POSAS, January 1",0,0,12
2021,120,antibiotics,convenzionata,52816923.69242125,6103561.0,-0.06388889558793125,5730399,9.216971399796288,"ISTAT POSAS, January 1",0,0,12
2021,120,antibiotics,direct,17386994.18,1277667.0,-0.14123240912388857,5730399,3.0341681582730975,"ISTAT POSAS, January 1",0,0,12
2021,120,antifungals,convenzionata,5011747.625061862,264733.0,-0.04823173740312161,5730399,0.8745896446411258,"ISTAT POSAS, January 1",0,0,12
2021,120,antifungals,direct,8031598.66,60502.0,-0.04857064827711387,5730399,1.4015775620510893,"ISTAT POSAS, January 1",0,0,12
2021,130,antibiotics,convenzionata,12578080.135730773,1495536.0,-0.07632204182667832,1281012,9.818862068216983,"ISTAT POSAS, January 1",0,0,12
2021,130,antibiotics,direct,5833500.19,493485.0,-0.09147213096264574,1281012,4.553821658188995,"ISTAT POSAS, January 1",0,0,12
2021,130,antifungals,convenzionata,1268470.814768,69262.0,-0.020531678501947488,1281012,0.9902099393042376,"ISTAT POSAS, January 1",0,0,12
2021,130,antifungals,direct,2574454.14,14239.0,0.08514054356743445,1281012,2.009703375144027,"ISTAT POSAS, January 1",0,0,12
2021,140,antibiotics,convenzionata,2863089.3862409163,357021.0,-0.07337006596525235,294294,9.72867060232596,"ISTAT POSAS, January 1",0,0,12
2021,140,antibiotics,direct,552837.64,137429.0,-0.361551446309145,294294,1.878521614439982,"ISTAT POSAS, January 1",0,0,12
2021,140,antifungals,convenzionata,273952.420726,15411.0,0.03226454832487986,294294,0.9308800747755646,"ISTAT POSAS, January 1",0,0,12
2021,140,antifungals,direct,96016.65,1268.0,-0.4725263261231579,294294,0.3262609839140451,"ISTAT POSAS, January 1",0,0,12
2021,150,antibiotics,convenzionata,73514635.00835907,9056298.0,-0.0049054764046711635,5624260,13.070988007019425,"ISTAT POSAS, January 1",0,0,12
2021,150,antibiotics,direct,13422627.72,1731337.0,-0.09432643686621339,5624260,2.3865588930810455,"ISTAT POSAS, January 1",0,0,12
2021,150,antifungals,convenzionata,6629722.779166788,321898.0,-0.04641345979492341,5624260,1.1787724570284426,"ISTAT POSAS, January 1",0,0,12
2021,150,antifungals,direct,8111611.59,51269.0,0.06564384280673298,5624260,1.442254019195414,"ISTAT POSAS, January 1",0,0,12
2021,160,antibiotics,convenzionata,42191631.71591619,5020521.0,-0.027283440232219097,3933777,10.725476232108782,"ISTAT POSAS, January 1",0,0,12
2021,160,antibiotics,direct,13395930.93,1127264.0,0.113262953842773,3933777,3.4053610385133677,"ISTAT POSAS, January 1",0,0,12
2021,160,antifungals,convenzionata,4373216.616763129,225745.0,-0.052987320004434874,3933777,1.1117093360307737,"ISTAT POSAS, January 1",0,0,12
2021,160,antifungals,direct,5721633.84,38850.0,0.0779134950975968,3933777,1.454488609801725,"ISTAT POSAS, January 1",0,0,12
2021,170,antibiotics,convenzionata,5251281.741534081,643211.0,-0.019374363802474467,545130,9.633081542997232,"ISTAT POSAS, January 1",0,0,12
2021,170,antibiotics,direct,2175464.25,260637.0,-0.21091802641635232,545130,3.990725606736008,"ISTAT POSAS, January 1",0,0,12
2021,170,antifungals,convenzionata,540835.093873539,27202.0,0.00880358590790226,545130,0.9921213176188047,"ISTAT POSAS, January 1",0,0,12
2021,170,antifungals,direct,368280.21,5832.0,-0.38821579504383646,545130,0.6755823565021188,"ISTAT POSAS, January 1",0,0,12
2021,180,antibiotics,convenzionata,21341477.655790906,2664127.0,-0.052822918524050536,1860601,11.47020648478148,"ISTAT POSAS, January 1",0,0,12
2021,180,antibiotics,direct,5642014.23,663011.0,0.07073270496386008,1860601,3.0323611725458606,"ISTAT POSAS, January 1",0,0,12
2021,180,antifungals,convenzionata,3305725.107159499,148879.0,-0.01723301528592646,1860601,1.7766974795560677,"ISTAT POSAS, January 1",0,0,12
2021,180,antifungals,direct,3558908.8,21734.0,-0.021323164784519854,1860601,1.912773775785351,"ISTAT POSAS, January 1",0,0,12
2021,190,antibiotics,convenzionata,44698981.48594471,5275669.0,-0.030181854727299146,4833705,9.247354045384382,"ISTAT POSAS, January 1",0,0,12
2021,190,antibiotics,direct,15230034.75,1667914.0,0.014337421609095952,4833705,3.1507993868057733,"ISTAT POSAS, January 1",0,0,12
2021,190,antifungals,convenzionata,6383192.081640085,311894.0,-0.058229184497264816,4833705,1.3205588842596072,"ISTAT POSAS, January 1",0,0,12
2021,190,antifungals,direct,4590449.62,44812.0,-0.11893434725727155,4833705,0.9496751704955102,"ISTAT POSAS, January 1",0,0,12
2021,200,antibiotics,convenzionata,10737878.586953238,1217684.0,-0.07650864370316773,1590044,6.75319587819786,"ISTAT POSAS, January 1",0,0,12
2021,200,antibiotics,direct,3855385.37,668035.0,0.01802129770741336,1590044,2.424703574240713,"ISTAT POSAS, January 1",0,0,12
2021,200,antifungals,convenzionata,1687138.20035,102965.0,-0.010618600102536938,1590044,1.0610638449942267,"ISTAT POSAS, January 1",0,0,12
2021,200,antifungals,direct,2746694.82,20332.0,-0.1300095999078056,1590044,1.7274332156845973,"ISTAT POSAS, January 1",0,0,12
2022,000,antibiotics,convenzionata,541377690.71,65208265.0,0.19925038261653663,59030133,9.171209062158136,"ISTAT POSAS, January 1",5260,5260,12
2022,000,antibiotics,direct,233973487.55,22648485.0,0.15613571785825375,59030133,3.963627992334017,"ISTAT POSAS, January 1",947,947,12
2022,000,antifungals,convenzionata,49017245.16,2623735.0,-0.031599664359591856,59030133,0.8303766681332058,"ISTAT POSAS, January 1",1129,1129,12
2022,000,antifungals,direct,97626505.89,729434.0,0.01695639107682777,59030133,1.6538418758094278,"ISTAT POSAS, January 1",0,0,12
2022,010,antibiotics,convenzionata,29376716.17,3533462.0,0.2517791576769831,4256350,6.901856325255207,"ISTAT POSAS, January 1",310,310,12
2022,010,antibiotics,direct,18106610.61,1674153.0,0.2068369146064152,4256350,4.254022956288839,"ISTAT POSAS, January 1",25,25,12
2022,010,antifungals,convenzionata,3048299.79,176949.0,-0.01997921886098399,4256350,0.7161769567822195,"ISTAT POSAS, January 1",66,66,12
2022,010,antifungals,direct,7113658.53,65914.0,0.1284667330463486,4256350,1.6713048809425917,"ISTAT POSAS, January 1",0,0,12
2022,020,antibiotics,convenzionata,735499.68,86822.0,0.21836696727509072,123360,5.962221789883269,"ISTAT POSAS, January 1",148,148,12
2022,020,antibiotics,direct,474599.34,54581.0,0.08401599293547668,123360,3.8472709143968875,"ISTAT POSAS, January 1",78,78,12
2022,020,antifungals,convenzionata,66672.09,3242.0,0.0015613639916150814,123360,0.5404676556420234,"ISTAT POSAS, January 1",29,29,12
2022,020,antifungals,direct,82665.15,1918.0,0.4592019936830693,123360,0.6701130836575875,"ISTAT POSAS, January 1",0,0,12
2022,030,antibiotics,convenzionata,67188477.92,8064353.0,0.26834676918755906,9943004,6.757362052755887,"ISTAT POSAS, January 1",302,302,12
2022,030,antibiotics,direct,31402786.01,4255894.0,0.15850564086135668,9943004,3.158279531014973,"ISTAT POSAS, January 1",11,11,12
2022,030,antifungals,convenzionata,5577105.49,310154.0,-0.007889765608796714,9943004,0.5609074973720216,"ISTAT POSAS, January 1",66,66,12
2022,030,antifungals,direct,16230282.04,114305.0,-0.022166385874042,9943004,1.6323318425699114,"ISTAT POSAS, January 1",0,0,12
2022,041,antibiotics,convenzionata,2084687.57,240284.0,0.321705392608081,532616,3.9140535958364002,"ISTAT POSAS, January 1",235,235,12
2022,041,antibiotics,direct,1395269.53,155912.0,-0.010508616627789649,532616,2.61965380311519,"ISTAT POSAS, January 1",24,24,12
2022,041,antifungals,convenzionata,137467.79,7997.0,0.11779329325807794,532616,0.25809924974090154,"ISTAT POSAS, January 1",39,39,12
2022,041,antifungals,direct,356958.22,5954.0,-0.5118449173237908,532616,0.6701980789161421,"ISTAT POSAS, January 1",0,0,12
2022,042,antibiotics,convenzionata,3606708.65,424967.0,0.26372830421111204,540958,6.667261876153047,"ISTAT POSAS, January 1",202,202,12
2022,042,antibiotics,direct,1544289.84,153605.0,-0.04104390748111079,540958,2.8547314948665146,"ISTAT POSAS, January 1",35,35,12
2022,042,antifungals,convenzionata,386742.51,22529.0,0.03329092298427718,540958,0.714921509618122,"ISTAT POSAS, January 1",39,39,12
2022,042,antifungals,direct,354661.06,3982.0,-0.08891723508554701,540958,0.655616628277981,"ISTAT POSAS, January 1",0,0,12
2022,050,antibiotics,convenzionata,28319406.83,3345526.0,0.23708831989752535,4847745,5.841769076137462,"ISTAT POSAS, January 1",290,290,12
2022,050,antibiotics,direct,22700964.1,2279467.0,0.07307223251777908,4847745,4.682788409868919,"ISTAT POSAS, January 1",5,5,12
2022,050,antifungals,convenzionata,2700242.31,160036.0,-0.0234352646204201,4847745,0.5570099726780183,"ISTAT POSAS, January 1",68,68,12
2022,050,antifungals,direct,11485691.44,91418.0,0.0892802661461435,4847745,2.3692853976436465,"ISTAT POSAS, January 1",0,0,12
2022,060,antibiotics,convenzionata,6734343.58,840285.0,0.2014413744629639,1194647,5.637099143094153,"ISTAT POSAS, January 1",186,186,12
2022,060,antibiotics,direct,5821455.86,456367.0,0.17288441050159928,1194647,4.872950637301228,"ISTAT POSAS, January 1",67,67,12
2022,060,antifungals,convenzionata,784258.63,49187.0,-0.026111360160837545,1194647,0.656477294129563,"ISTAT POSAS, January 1",51,51,12
2022,060,antifungals,direct,1996514.89,12652.0,0.03146217742681724,1194647,1.671217430755696,"ISTAT POSAS, January 1",0,0,12
2022,070,antibiotics,convenzionata,11383148.62,1333855.0,0.3018699343185835,1509227,7.542370113972251,"ISTAT POSAS, January 1",274,274,12
2022,070,antibiotics,direct,9060128.33,545180.0,0.1372308896384292,1509227,6.00315812664364,"ISTAT POSAS, January 1",31,31,12
2022,070,antifungals,convenzionata,1160888.59,65640.0,0.004888139628349798,1509227,0.769194157008853,"ISTAT POSAS, January 1",59,59,12
2022,070,antifungals,direct,4002501.64,27306.0,-0.17185114226840678,1509227,2.6520209617241144,"ISTAT POSAS, January 1",0,0,12
2022,080,antibiotics,convenzionata,28982318.31,3680410.0,0.25465965045458816,4425366,6.549134763090781,"ISTAT POSAS, January 1",313,313,12
2022,080,antibiotics,direct,20421882.18,2524345.0,0.1873164913709218,4425366,4.6147329237852865,"ISTAT POSAS, January 1",21,21,12
2022,080,antifungals,convenzionata,2580669.38,157083.0,-0.004447822983657213,4425366,0.5831538860288618,"ISTAT POSAS, January 1",67,67,12
2022,080,antifungals,direct,10005456.19,78370.0,0.010614113751160259,4425366,2.260933036951068,"ISTAT POSAS, January 1",0,0,12
2022,090,antibiotics,convenzionata,28203119.34,3571492.0,0.2187990809409666,3663191,7.699057826905559,"ISTAT POSAS, January 1",315,315,12
2022,090,antibiotics,direct,15542083.91,967680.0,0.027797073447156147,3663191,4.242771919345729,"ISTAT POSAS, January 1",40,40,12
2022,090,antifungals,convenzionata,2357497.79,132341.0,-0.04353634867639807,3663191,0.6435639828772237,"ISTAT POSAS, January 1",65,65,12
2022,090,antifungals,direct,5519168.16,33827.0,0.20099302363125168,3663191,1.5066558527797214,"ISTAT POSAS, January 1",0,0,12
2022,100,antibiotics,convenzionata,8499807.08,1081458.0,0.16466335180679456,858812,9.897168507193658,"ISTAT POSAS, January 1",258,258,12
2022,100,antibiotics,direct,6602131.04,797716.0,0.12999858633170605,858812,7.687516057064876,"ISTAT POSAS, January 1",39,39,12
2022,100,antifungals,convenzionata,627538.89,36348.0,-0.08537210182050436,858812,0.7307057772830375,"ISTAT POSAS, January 1",57,57,12
2022,100,antifungals,direct,1918081.54,14449.0,-0.13681388571061942,858812,2.233412597867752,"ISTAT POSAS, January 1",0,0,12
2022,110,antibiotics,convenzionata,15926555.83,1931404.0,0.20828977403647245,1487150,10.709448159230744,"ISTAT POSAS, January 1",290,290,12
2022,110,antibiotics,direct,7233976.78,687378.0,0.024202463271180422,1487150,4.864322213630098,"ISTAT POSAS, January 1",23,23,12
2022,110,antifungals,convenzionata,1339717.23,76646.0,-0.027988642255985127,1487150,0.9008622062333994,"ISTAT POSAS, January 1",64,64,12
2022,110,antifungals,direct,2345093.0,19267.0,0.12263497955870485,1487150,1.57690414551323,"ISTAT POSAS, January 1",0,0,12
2022,120,antibiotics,convenzionata,63309844.02,7317262.0,0.19866587438306998,5714882,11.0780667072391,"ISTAT POSAS, January 1",255,255,12
2022,120,antibiotics,direct,22203827.76,1396549.0,0.2770365901163487,5714882,3.8852644306566613,"ISTAT POSAS, January 1",42,42,12
2022,120,antifungals,convenzionata,4770053.82,254886.0,-0.04822545410172738,5714882,0.8346723204433618,"ISTAT POSAS, January 1",59,59,12
2022,120,antifungals,direct,8988226.71,59848.0,0.11910804940544677,5714882,1.5727755551208233,"ISTAT POSAS, January 1",0,0,12
2022,130,antibiotics,convenzionata,16172786.57,1919563.0,0.28579134458347755,1275950,12.675094298365924,"ISTAT POSAS, January 1",277,277,12
2022,130,antibiotics,direct,7992792.51,495051.0,0.3701538098347092,1275950,6.264189435322701,"ISTAT POSAS, January 1",37,37,12
2022,130,antifungals,convenzionata,1239590.19,68332.0,-0.022768064059307657,1275950,0.9715037344723539,"ISTAT POSAS, January 1",62,62,12
2022,130,antifungals,direct,2664893.59,15240.0,0.03512956342659885,1275950,2.0885564402993846,"ISTAT POSAS, January 1",0,0,12
2022,140,antibiotics,convenzionata,3386112.23,425413.0,0.18267779073631546,292150,11.590320828341605,"ISTAT POSAS, January 1",173,173,12
2022,140,antibiotics,direct,542609.57,79788.0,-0.018501037664512134,292150,1.8572978606880026,"ISTAT POSAS, January 1",101,101,12
2022,140,antifungals,convenzionata,267527.07,14606.0,-0.023454257892564733,292150,0.9157181927092247,"ISTAT POSAS, January 1",29,29,12
2022,140,antifungals,direct,82030.48,1495.0,-0.145664007232079,292150,0.2807820640082149,"ISTAT POSAS, January 1",0,0,12
2022,150,antibiotics,convenzionata,81536352.55,10005416.0,0.10911728720041679,5624420,14.496846350379238,"ISTAT POSAS, January 1",233,233,12
2022,150,antibiotics,direct,16354794.44,1846040.0,0.21844953023848002,5624420,2.907818839987056,"ISTAT POSAS, January 1",65,65,12
2022,150,antifungals,convenzionata,6436225.91,309759.0,-0.029186268508063672,5624420,1.144335933305123,"ISTAT POSAS, January 1",54,54,12
2022,150,antifungals,direct,7405876.01,53910.0,-0.08700312782111402,5624420,1.3167359496623652,"ISTAT POSAS, January 1",0,0,12
2022,160,antibiotics,convenzionata,48476082.06,5781246.0,0.14895016116935558,3922941,12.357076504591836,"ISTAT POSAS, January 1",286,286,12
2022,160,antibiotics,direct,14242005.3,1122681.0,0.06315905736011435,3922941,3.63044086056864,"ISTAT POSAS, January 1",51,51,12
2022,160,antifungals,convenzionata,4181126.61,216215.0,-0.04392419209851671,3922941,1.065814298507166,"ISTAT POSAS, January 1",59,59,12
2022,160,antifungals,direct,4922228.21,38916.0,-0.1397163209591196,3922941,1.2547290948296188,"ISTAT POSAS, January 1",0,0,12
2022,170,antibiotics,convenzionata,6284299.88,770525.0,0.1967173328933096,541168,11.612475017000266,"ISTAT POSAS, January 1",213,213,12
2022,170,antibiotics,direct,2241520.3,281233.0,0.030364116532827418,541168,4.142004516157644,"ISTAT POSAS, January 1",91,91,12
2022,170,antifungals,convenzionata,510418.58,25805.0,-0.056239904211266206,541168,0.9431795302013423,"ISTAT POSAS, January 1",39,39,12
2022,170,antifungals,direct,359485.28,6267.0,-0.02388108228785902,541168,0.664276675634923,"ISTAT POSAS, January 1",0,0,12
2022,180,antibiotics,convenzionata,25172967.34,3132932.0,0.17953253968660582,1855454,13.567012353849785,"ISTAT POSAS, January 1",232,232,12
2022,180,antibiotics,direct,7681463.14,667362.0,0.36147532190821857,1855454,4.13993725524858,"ISTAT POSAS, January 1",63,63,12
2022,180,antifungals,convenzionata,3201197.87,140622.0,-0.0316200633056618,1855454,1.725290882986051,"ISTAT POSAS, January 1",50,50,12
2022,180,antifungals,direct,4162440.99,21558.0,0.1695834942440784,1855454,2.2433544512555956,"ISTAT POSAS, January 1",0,0,12
2022,190,antibiotics,convenzionata,52739630.32,6227892.0,0.17988438587988,4833329,10.91165743527908,"ISTAT POSAS, January 1",255,255,12
2022,190,antibiotics,direct,17955371.24,1577885.0,0.17894486353683467,4833329,3.714907725089684,"ISTAT POSAS, January 1",44,44,12
2022,190,antifungals,convenzionata,5990521.52,294532.0,-0.06151633173777108,4833329,1.2394193567208025,"ISTAT POSAS, January 1",56,56,12
2022,190,antifungals,direct,5143093.63,42619.0,0.12038995212848018,4833329,1.064089291252468,"ISTAT POSAS, January 1",0,0,12
2022,200,antibiotics,convenzionata,13258826.16,1493698.0,0.23477147302724868,1587413,8.352474220634454,"ISTAT POSAS, January 1",213,213,12
2022,200,antibiotics,direct,4452925.76,629618.0,0.15498849859462946,1587413,2.8051463355787054,"ISTAT POSAS, January 1",54,54,12
2022,200,antifungals,convenzionata,1653483.1,100826.0,-0.019948040026014576,1587413,1.0416212416050519,"ISTAT POSAS, January 1",51,51,12
2022,200,antifungals,direct,2487499.13,20219.0,-0.09436639560852268,1587413,1.567014463154831,"ISTAT POSAS, January 1",0,0,12
2023,000,antibiotics,convenzionata,577829467.15,69611852.0,0.06733150823447237,58997201,9.794184424952634,"ISTAT POSAS, January 1",5243,5243,12
2023,000,antibiotics,direct,239362630.25,20159646.0,0.023033134037668875,58997201,4.0571862087152235,"ISTAT POSAS, January 1",994,994,12
2023,000,antifungals,convenzionata,49187957.4,2651154.0,0.0034826975576201474,58997201,0.8337337461144978,"ISTAT POSAS, January 1",1031,1031,12
2023,000,antifungals,direct,95270340.75,679612.0,-0.024134481906530517,58997201,1.6148281466776704,"ISTAT POSAS, January 1",7,7,12
2023,010,antibiotics,convenzionata,31137347.11,3735947.0,0.05993287097888722,4251351,7.324106409938864,"ISTAT POSAS, January 1",294,294,12
2023,010,antibiotics,direct,17210953.73,1323438.0,-0.049465739297742596,4251351,4.048349272972286,"ISTAT POSAS, January 1",27,27,12
2023,010,antifungals,convenzionata,3048145.74,180451.0,-5.0536368012543804e-05,4251351,0.7169828461587858,"ISTAT POSAS, January 1",57,57,12
2023,010,antifungals,direct,5363598.58,68366.0,-0.24601405066318244,4251351,1.2616221478772278,"ISTAT POSAS, January 1",1,1,12
2023,020,antibiotics,convenzionata,818278.66,97435.0,0.11254794835532764,123130,6.645648176723788,"ISTAT POSAS, January 1",136,136,12
2023,020,antibiotics,direct,565647.76,45235.0,0.19184270252040383,123130,4.593906927637456,"ISTAT POSAS, January 1",76,76,12
2023,020,antifungals,convenzionata,69873.48,3442.0,0.04801694382162011,123130,0.5674773004141963,"ISTAT POSAS, January 1",27,27,12
